devAddr,deduplicationId,time,deviceInfo.deviceClassEnabled,deviceInfo.tenantName,deviceInfo.deviceName,deviceInfo.devEui,deviceInfo.tags.Description,deviceInfo.tags.Address,data,fPort,confirmed,adr,dr,batteryLevel,margin,co2_decoded,temperature_decoded,humidity_decoded,latitude,longitude,description
009ad009,c15b342d-4be3-444e-a126-4abe38b1143c,2024-11-24T21:56:00.711+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6500,24e124126d376500,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Parque del Arquitecto,BX2gAQZzFB0DZ/gABGhS,85,FALSE,TRUE,5,,,,,82.0,-17.37644968114509,-66.14582576924013,
019a6028,c402b79c-56b5-408c-aa83-a2fc299f28e1,2024-11-24T22:00:48.778+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6962,24e124126d376962,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza 14 de Septiembre,BX2AAQZzMR0DZ/MABGhV,85,FALSE,TRUE,5,,,,,85.0,-17.39376724156353,-66.15695114772511,
01f5c530,2e6d9f4d-c3af-44c5-9e54-997993cfc445,2024-11-24T22:09:19.817+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6993,24e124126d376993,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Cristo de la Concordia,BX3BAQZzRhwDZ+cABGhZ,85,FALSE,TRUE,5,,,,,89.0,-17.3844962748556,-66.1353062672603,
0135f92a,af7df8ed-2869-4864-bbfe-1f353efaa6ef,2024-11-24T22:10:32.900+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6968,24e124126d376968,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza Julio Leon Prado,BX2zAQZzNh0DZ/oABGhU,85,FALSE,TRUE,5,,,,,84.0,-17.405980857442945,-66.17001121710645,
009ad009,ec3ec942-9f85-4cfe-99a9-e52017054e7e,2024-11-24T22:11:02.543+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6500,24e124126d376500,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Parque del Arquitecto,AXViBX2uAQZzFh0DZ/gABGhT,85,FALSE,TRUE,5,,,,,83.0,-17.37644968114509,-66.14582576924013,
019a6028,4555cc74-6e74-4c2c-94d5-4965a145ccc4,2024-11-24T22:15:50.561+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6962,24e124126d376962,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza 14 de Septiembre,BX2EAQZzMx0DZ+8ABGhX,85,FALSE,TRUE,5,,,,,87.0,-17.39376724156353,-66.15695114772511,
0135f92a,b0fc0594-7c0a-48fe-b5a6-843134e6fac4,2024-11-24T22:20:34.746+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6968,24e124126d376968,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza Julio Leon Prado,BX20AQZzNh0DZ/QABGhW,85,FALSE,TRUE,5,,,,,86.0,-17.405980857442945,-66.17001121710645,
01f5c530,1d37f88b-184b-436d-a30d-011c10e343f6,2024-11-24T22:24:21.658+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6993,24e124126d376993,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Cristo de la Concordia,BX2eAQZzRxwDZ9gABGhf,85,FALSE,TRUE,5,,,,,95.0,-17.3844962748556,-66.1353062672603,
0135f92a,3d7359c0-bfe9-4367-91e3-13e8a98b7777,2024-11-24T22:30:36.637+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6968,24e124126d376968,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza Julio Leon Prado,BX2qAQZzOB0DZ/EABGhX,85,FALSE,TRUE,5,,,,,87.0,-17.405980857442945,-66.17001121710645,
019a6028,3534a9bd-a093-4d29-9aab-463c96fd65c4,2024-11-24T22:30:52.368+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6962,24e124126d376962,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza 14 de Septiembre,BX16AQZzNB0DZ+sABGhY,85,FALSE,TRUE,5,,,,,88.0,-17.39376724156353,-66.15695114772511,
01f5c530,aceabd65-4c5f-43ad-88e9-e51e50bcfcc6,2024-11-24T22:39:23.445+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6993,24e124126d376993,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Cristo de la Concordia,BX27AQZzSRwDZ9AABGhk,85,FALSE,TRUE,5,,,,,100.0,-17.3844962748556,-66.1353062672603,
0135f92a,33e4568f-ffe3-4929-b58b-885e9742dbe5,2024-11-24T22:40:40.721+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6968,24e124126d376968,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza Julio Leon Prado,BX3IAQZzOR0DZ+8ABGhY,85,FALSE,TRUE,5,,,,,88.0,-17.405980857442945,-66.17001121710645,
009ad009,98e16441-f606-4a28-80d8-79a7e64ad918,2024-11-24T22:41:06.121+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6500,24e124126d376500,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Parque del Arquitecto,BX3MAQZzGh0DZ+cABGhb,85,FALSE,TRUE,5,,,,,91.0,-17.37644968114509,-66.14582576924013,
019a6028,49cc70e9-e43f-46ab-b454-89c842a17574,2024-11-24T22:45:54.177+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6962,24e124126d376962,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza 14 de Septiembre,BX12AQZzNx0DZ+YABGhZ,85,FALSE,TRUE,5,,,,,89.0,-17.39376724156353,-66.15695114772511,
0135f92a,4684267e-0432-45b1-8d7c-445ab4b8fc6c,2024-11-24T22:50:40.352+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6968,24e124126d376968,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza Julio Leon Prado,BX2sAQZzOh0DZ+wABGhZ,85,FALSE,TRUE,5,,,,,89.0,-17.405980857442945,-66.17001121710645,
01f5c530,be75f0a5-b608-43c0-a1ac-6b03a522e80b,2024-11-24T22:54:25.275+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6993,24e124126d376993,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Cristo de la Concordia,BX22AQZzSRwDZ8sABGhn,85,FALSE,TRUE,5,,,,,103.0,-17.3844962748556,-66.1353062672603,
009ad009,6526f59a-30d6-49bb-b40c-320fb77cb3de,2024-11-24T22:56:07.933+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6500,24e124126d376500,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Parque del Arquitecto,BX2/AQZzHB0DZ+MABGhe,85,FALSE,TRUE,5,,,,,94.0,-17.37644968114509,-66.14582576924013,
0135f92a,ddd2fa8f-f081-43e4-9ff7-fddc0db375d8,2024-11-24T23:00:42.234+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6968,24e124126d376968,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza Julio Leon Prado,BX20AQZzOx0DZ+kABGhb,85,FALSE,TRUE,5,,,,,91.0,-17.405980857442945,-66.17001121710645,
01f5c530,7b5b88ab-f2f7-439c-bd35-0b16c6e856b3,2024-11-24T23:09:26.097+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6993,24e124126d376993,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Cristo de la Concordia,BX25AQZzTBwDZ8UABGhs,85,FALSE,TRUE,5,,,,,108.0,-17.3844962748556,-66.1353062672603,
009ad009,3bf0c07b-36bf-4b5e-93ee-e51cd5d783dc,2024-11-24T23:11:09.741+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6500,24e124126d376500,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Parque del Arquitecto,BX27AQZzHx0DZ94ABGhi,85,FALSE,TRUE,5,,,,,98.0,-17.37644968114509,-66.14582576924013,
019a6028,9c891a36-69b2-481d-a082-1e3c28d0b671,2024-11-24T23:15:57.757+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6962,24e124126d376962,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza 14 de Septiembre,BX1sAQZzOh0DZ94ABGhf,85,FALSE,TRUE,5,,,,,95.0,-17.39376724156353,-66.15695114772511,
0135f92a,f41a8b96-6227-4057-96c9-460469199e5d,2024-11-24T23:20:45.953+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6968,24e124126d376968,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza Julio Leon Prado,BX2yAQZzPx0DZ+UABGhe,85,FALSE,TRUE,5,,,,,94.0,-17.405980857442945,-66.17001121710645,
01f5c530,2f0cc052-e81f-49d4-ad87-778cdf7e0bb6,2024-11-24T23:24:28.925+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6993,24e124126d376993,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Cristo de la Concordia,BX2/AQZzTBwDZ8MABGhq,85,FALSE,TRUE,5,,,,,106.0,-17.3844962748556,-66.1353062672603,
009ad009,a5cb8890-896a-4587-9dd5-378ba06fbf0c,2024-11-24T23:26:11.545+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6500,24e124126d376500,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Parque del Arquitecto,BX25AQZzIR0DZ9sABGhk,85,FALSE,TRUE,5,,,,,100.0,-17.37644968114509,-66.14582576924013,
0135f92a,dcd167a1-6448-464d-bb15-4e779b9d8503,2024-11-24T23:30:47.810+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6968,24e124126d376968,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza Julio Leon Prado,BX26AQZzQR0DZ+IABGhf,85,FALSE,TRUE,5,,,,,95.0,-17.405980857442945,-66.17001121710645,
019a6028,5d094ac7-0a98-4342-b84b-edd0c52b37d8,2024-11-24T23:30:59.541+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6962,24e124126d376962,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza 14 de Septiembre,BX2EAQZzPR0DZ9wABGhg,85,FALSE,TRUE,5,,,,,96.0,-17.39376724156353,-66.15695114772511,
01f5c530,12114d21-7e78-4a69-ba04-0b05f44cfb5e,2024-11-24T23:39:30.752+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6993,24e124126d376993,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Cristo de la Concordia,BX2vAQZzUBwDZ8AABGht,85,FALSE,TRUE,5,,,,,109.0,-17.3844962748556,-66.1353062672603,
0135f92a,81b31f9b-f3e9-47e4-b809-ce09705071e1,2024-11-24T23:40:49.690+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6968,24e124126d376968,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza Julio Leon Prado,BX21AQZzRB0DZ+EABGhg,85,FALSE,TRUE,5,,,,,96.0,-17.405980857442945,-66.17001121710645,
009ad009,a952f379-b26a-41b7-a9bc-9fe05be85121,2024-11-24T23:41:13.352+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6500,24e124126d376500,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Parque del Arquitecto,BX29AQZzJB0DZ9cABGhl,85,FALSE,TRUE,5,,,,,101.0,-17.37644968114509,-66.14582576924013,
019a6028,3f714882-ac55-4cc4-905a-0af49bacb056,2024-11-24T23:46:01.329+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6962,24e124126d376962,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza 14 de Septiembre,BX1uAQZzQB0DZ9gABGhh,85,FALSE,TRUE,5,,,,,97.0,-17.39376724156353,-66.15695114772511,
01f5c530,f07904b2-e160-41cd-b843-acbf1c351c62,2024-11-24T23:54:32.540+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6993,24e124126d376993,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Cristo de la Concordia,BX3FAQZzTxwDZ74ABGhu,85,FALSE,TRUE,5,,,,,110.0,-17.3844962748556,-66.1353062672603,
009ad009,d0bd0692-413f-4071-8421-a826926d78f7,2024-11-24T23:56:15.113+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6500,24e124126d376500,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Parque del Arquitecto,BX28AQZzJR0DZ9YABGhm,85,FALSE,TRUE,5,,,,,102.0,-17.37644968114509,-66.14582576924013,
0135f92a,2ad5ef81-e490-4345-a554-722366b09e6d,2024-11-25T00:00:53.453+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6968,24e124126d376968,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza Julio Leon Prado,BX2+AQZzRR0DZ94ABGhh,85,FALSE,TRUE,5,,,,,97.0,-17.405980857442945,-66.17001121710645,
019a6028,ceeff77e-2664-4b26-a8e6-88b89aa8fdb2,2024-11-25T00:01:03.136+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6962,24e124126d376962,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza 14 de Septiembre,BX2AAQZzQh0DZ9UABGhi,85,FALSE,TRUE,5,,,,,98.0,-17.39376724156353,-66.15695114772511,
01f5c530,0638e94b-2136-49d7-b9bf-382634cb9abe,2024-11-25T00:09:34.362+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6993,24e124126d376993,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Cristo de la Concordia,BX20AQZzUhwDZ7wABGhw,85,FALSE,TRUE,5,,,,,112.0,-17.3844962748556,-66.1353062672603,
0135f92a,449e5357-ab17-4f15-bbbe-51d89c1125ca,2024-11-25T00:10:55.326+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6968,24e124126d376968,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza Julio Leon Prado,BX23AQZzRR0DZ9wABGhi,85,FALSE,TRUE,5,,,,,98.0,-17.405980857442945,-66.17001121710645,
009ad009,bbd8b6e5-28ac-422c-a7c9-0a4cc213f616,2024-11-25T00:11:16.907+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6500,24e124126d376500,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Parque del Arquitecto,BX3GAQZzJx0DZ9MABGhn,85,FALSE,TRUE,5,,,,,103.0,-17.37644968114509,-66.14582576924013,
0135f92a,334c7650-6a51-426b-b768-f63fce1afa75,2024-11-25T00:20:57.177+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6968,24e124126d376968,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza Julio Leon Prado,BX2/AQZzRx0DZ9kABGhk,85,FALSE,TRUE,5,,,,,100.0,-17.405980857442945,-66.17001121710645,
01f5c530,670678ec-627a-43f6-8f4b-3de8e92a55b1,2024-11-25T00:24:36.157+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6993,24e124126d376993,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Cristo de la Concordia,BX26AQZzVBwDZ7kABGhw,85,FALSE,TRUE,5,,,,,112.0,-17.3844962748556,-66.1353062672603,
009ad009,584d0c10-cc4f-433a-99ba-de1693af67db,2024-11-25T00:26:18.721+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6500,24e124126d376500,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Parque del Arquitecto,BX2xAQZzKB0DZ9MABGhn,85,FALSE,TRUE,5,,,,,103.0,-17.37644968114509,-66.14582576924013,
0135f92a,263c5c60-2597-4fdc-b484-f808fb5224a0,2024-11-25T00:30:59.035+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6968,24e124126d376968,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza Julio Leon Prado,BX29AQZzSB0DZ9oABGhi,85,FALSE,TRUE,5,,,,,98.0,-17.405980857442945,-66.17001121710645,
019a6028,79127f69-19da-4175-a45a-4a5cd504b7bc,2024-11-25T00:31:06.736+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6962,24e124126d376962,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza 14 de Septiembre,BX11AQZzRh0DZ9EABGhm,85,FALSE,TRUE,5,,,,,102.0,-17.39376724156353,-66.15695114772511,
01f5c530,d72dfb69-2dad-4eb1-b6db-c71415ae2e53,2024-11-25T00:39:37.995+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6993,24e124126d376993,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Cristo de la Concordia,BX21AQZzVxwDZ7cABGhx,85,FALSE,TRUE,5,,,,,113.0,-17.3844962748556,-66.1353062672603,
0135f92a,d1b29e11-eedc-4734-a8c3-6de739306428,2024-11-25T00:41:00.731301+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6968,24e124126d376968,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza Julio Leon Prado,BX29AQZzSh0DZ9gABGhj,85,FALSE,TRUE,5,,,,,99.0,-17.405980857442945,-66.17001121710645,
01f5c530,b4af771e-df17-43c2-948c-4ff576ca22c3,2024-11-25T00:54:39.788+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6993,24e124126d376993,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Cristo de la Concordia,BX21AQZzWBwDZ7gABGhw,85,FALSE,TRUE,5,,,,,112.0,-17.3844962748556,-66.1353062672603,
009ad009,71ac8347-2bc7-4fc6-af2d-b7bb333fca91,2024-11-25T00:56:22.270+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6500,24e124126d376500,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Parque del Arquitecto,BX3GAQZzLR0DZ88ABGhq,85,FALSE,TRUE,5,,,,,106.0,-17.37644968114509,-66.14582576924013,
0135f92a,ccba6827-65de-49f1-b9d9-6af3aa183a98,2024-11-25T01:01:04.620+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6968,24e124126d376968,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza Julio Leon Prado,BX3LAQZzTR0DZ9cABGhl,85,FALSE,TRUE,5,,,,,101.0,-17.405980857442945,-66.17001121710645,
019a6028,6b77980f-c2da-48bb-be10-1f809df7d14a,2024-11-25T01:01:10.335+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6962,24e124126d376962,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza 14 de Septiembre,BX1pAQZzSh0DZ88ABGhm,85,FALSE,TRUE,5,,,,,102.0,-17.39376724156353,-66.15695114772511,
01f5c530,7f495032-b5cc-44c2-87b5-57d856c2fe60,2024-11-25T01:09:41.579+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6993,24e124126d376993,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Cristo de la Concordia,BX3AAQZzWhwDZ7YABGhx,85,FALSE,TRUE,5,,,,,113.0,-17.3844962748556,-66.1353062672603,
0135f92a,8d7e954d-368f-4a11-8aa0-14e5f775c498,2024-11-25T01:11:06.459+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6968,24e124126d376968,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza Julio Leon Prado,BX3HAQZzTh0DZ9cABGhl,85,FALSE,TRUE,5,,,,,101.0,-17.405980857442945,-66.17001121710645,
009ad009,62bfb95c-671d-4149-bf6d-a048601b5f5a,2024-11-25T01:11:24.050+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6500,24e124126d376500,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Parque del Arquitecto,BX22AQZzLx0DZ80ABGhr,85,FALSE,TRUE,5,,,,,107.0,-17.37644968114509,-66.14582576924013,
019a6028,59406bcf-b188-41b7-a863-2646b3aae4b8,2024-11-25T01:16:12.117+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6962,24e124126d376962,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza 14 de Septiembre,BX2NAQZzTB0DZ88ABGhl,85,FALSE,TRUE,5,,,,,101.0,-17.39376724156353,-66.15695114772511,
01f5c530,e4492c16-49ae-474c-a8e4-dbdb9af635cc,2024-11-25T01:24:43.411+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6993,24e124126d376993,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Cristo de la Concordia,BX22AQZzXRwDZ7cABGhv,85,FALSE,TRUE,5,,,,,111.0,-17.3844962748556,-66.1353062672603,
0135f92a,9c78c757-78ea-4bbb-aa90-d06bb2c6ba22,2024-11-25T01:31:10.202+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6968,24e124126d376968,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza Julio Leon Prado,BX2+AQZzUh0DZ9UABGhn,85,FALSE,TRUE,5,,,,,103.0,-17.405980857442945,-66.17001121710645,
019a6028,74c6fcbb-f459-4cf4-afc5-982442b2fc21,2024-11-25T01:31:13.904+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6962,24e124126d376962,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza 14 de Septiembre,BX18AQZzTh0DZ84ABGhl,85,FALSE,TRUE,5,,,,,101.0,-17.39376724156353,-66.15695114772511,
01f5c530,4dbb31f1-c81b-495a-9dc1-7404960e53ee,2024-11-25T01:39:45.191+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6993,24e124126d376993,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Cristo de la Concordia,BX20AQZzYBwDZ7kABGhu,85,FALSE,TRUE,5,,,,,110.0,-17.3844962748556,-66.1353062672603,
0135f92a,abd35b55-0f27-48d0-bdaa-256c01662234,2024-11-25T01:41:12.085+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6968,24e124126d376968,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza Julio Leon Prado,BX3EAQZzVB0DZ9QABGhs,85,FALSE,TRUE,5,,,,,108.0,-17.405980857442945,-66.17001121710645,
009ad009,8ee76621-df4a-4459-ba23-1d88fd4017d7,2024-11-25T01:41:27.609+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6500,24e124126d376500,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Parque del Arquitecto,BX21AQZzNB0DZ8oABGhq,85,FALSE,TRUE,5,,,,,106.0,-17.37644968114509,-66.14582576924013,
0135f92a,68880c47-0d35-4a06-adbc-9010c5a1cf32,2024-11-25T01:51:13.932+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6968,24e124126d376968,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza Julio Leon Prado,BX3IAQZzVR0DZ9MABGhu,85,FALSE,TRUE,5,,,,,110.0,-17.405980857442945,-66.17001121710645,
01f5c530,468f8603-0f33-4aa6-8833-37bc288aef6c,2024-11-25T01:54:47.020+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6993,24e124126d376993,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Cristo de la Concordia,BX25AQZzYxwDZ7YABGhu,85,FALSE,TRUE,5,,,,,110.0,-17.3844962748556,-66.1353062672603,
009ad009,c32737bb-3bd5-4ee7-95a4-67460cbcb6ef,2024-11-25T01:56:29.401+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6500,24e124126d376500,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Parque del Arquitecto,BX3UAQZzNx0DZ8kABGhs,85,FALSE,TRUE,5,,,,,108.0,-17.37644968114509,-66.14582576924013,
0135f92a,df130c84-88f7-492d-8406-433367a97610,2024-11-25T02:01:15.786+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6968,24e124126d376968,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza Julio Leon Prado,BX3NAQZzVx0DZ9EABGhs,85,FALSE,TRUE,5,,,,,108.0,-17.405980857442945,-66.17001121710645,
01f5c530,ac53ae99-2289-4abf-989e-96fb82d0c796,2024-11-25T02:09:48.806+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6993,24e124126d376993,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Cristo de la Concordia,BX29AQZzZRwDZ7YABGhu,85,FALSE,TRUE,5,,,,,110.0,-17.3844962748556,-66.1353062672603,
0135f92a,d1ac3165-5d9d-44bb-a502-909ebd7c7823,2024-11-25T02:11:17.642+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6968,24e124126d376968,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza Julio Leon Prado,BX25AQZzWB0DZ9AABGhs,85,FALSE,TRUE,5,,,,,108.0,-17.405980857442945,-66.17001121710645,
009ad009,055c1c06-3b07-4d97-bf0a-94df4f01095d,2024-11-25T02:11:31.223+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6500,24e124126d376500,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Parque del Arquitecto,BX3MAQZzOR0DZ8YABGht,85,FALSE,TRUE,5,,,,,109.0,-17.37644968114509,-66.14582576924013,
019a6028,5f197ece-c360-4757-a15c-41ba283b95a0,2024-11-25T02:16:19.311+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6962,24e124126d376962,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza 14 de Septiembre,BX19AQZzVR0DZ8oABGhp,85,FALSE,TRUE,5,,,,,105.0,-17.39376724156353,-66.15695114772511,
0135f92a,5c1ca947-d061-4fef-af8b-79bb7de69728,2024-11-25T02:21:19.514+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6968,24e124126d376968,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza Julio Leon Prado,BX3fAQZzWB0DZ84ABGhu,85,FALSE,TRUE,5,,,,,110.0,-17.405980857442945,-66.17001121710645,
01f5c530,2f096f36-96cc-4c34-892c-d3b4ca4f2569,2024-11-25T02:24:50.636+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,EMS-6993,24e124126d376993,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Cristo de la Concordia,BX3GAQZzZRwDZ7YABGhu,85,FALSE,TRUE,5,,,,,110.0,-17.3844962748556,-66.1353062672603,
